param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
40,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.5,0.0001,3
41,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.5,0.0001,5
42,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.5,1e-05,3
43,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.5,1e-05,5
44,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,1.0,0.0001,3
45,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,1.0,0.0001,5
46,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,1.0,1e-05,3
47,no_noise,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,1.0,1e-05,5
48,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.1,0.0001,3
49,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.1,0.0001,5
50,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.1,1e-05,3
51,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.1,1e-05,5
52,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,0.0001,3
53,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,0.0001,5
54,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,1e-05,3
55,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,1e-05,5
56,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,0.0001,3
57,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,0.0001,5
58,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,1e-05,3
59,no_noise,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,1e-05,5
60,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,0.0001,3
61,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,0.0001,5
62,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,1e-05,3
63,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,1e-05,5
64,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,0.0001,3
65,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,0.0001,5
66,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,1e-05,3
67,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,1e-05,5
68,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,0.0001,3
69,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,0.0001,5
70,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,1e-05,3
71,no_noise,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,1e-05,5
72,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,0.0001,3
73,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,0.0001,5
74,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,1e-05,3
75,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,1e-05,5
76,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,0.0001,3
77,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,0.0001,5
78,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,1e-05,3
79,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,1e-05,5
80,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,0.0001,3
81,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,0.0001,5
82,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,1e-05,3
83,no_noise,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,1e-05,5
84,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,0.0001,3
85,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,0.0001,5
86,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,1e-05,3
87,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,1e-05,5
88,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,0.0001,3
89,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,0.0001,5
90,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,1e-05,3
91,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,1e-05,5
92,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,0.0001,3
93,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,0.0001,5
94,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,1e-05,3
95,no_noise,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,1e-05,5
96,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,0.0001,3
97,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,0.0001,5
98,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,1e-05,3
99,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,1e-05,5
100,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.0001,3
101,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.0001,5
102,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1e-05,3
103,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1e-05,5
104,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.0001,3
105,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.0001,5
106,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1e-05,3
107,no_noise,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1e-05,5
108,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.0001,3
109,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.0001,5
110,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1e-05,3
111,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1e-05,5
112,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.0001,3
113,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.0001,5
114,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1e-05,3
115,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1e-05,5
116,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.0001,3
117,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.0001,5
118,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1e-05,3
119,no_noise,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1e-05,5
120,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.0001,3
121,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.0001,5
122,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,3
123,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,5
124,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,3
125,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,5
126,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,3
127,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,5
128,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,3
129,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,5
130,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,3
131,no_noise,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,5
132,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,3
133,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,5
134,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,3
135,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,5
136,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,3
137,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,5
138,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,3
139,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,5
140,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,3
141,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,5
142,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,3
143,no_noise,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,5
144,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,3
145,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,5
146,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,3
147,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,5
148,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,3
149,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,5
150,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,3
151,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,5
152,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,3
153,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,5
154,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,3
155,no_noise,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,5
156,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,3
157,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,5
158,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,3
159,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,5
160,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,3
161,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,5
162,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,3
163,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,5
164,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,3
165,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,5
166,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,3
167,no_noise,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,5
168,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,3
169,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,5
170,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,3
171,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,5
172,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,3
173,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,5
174,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,3
175,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,5
176,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,3
177,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,5
178,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,3
179,no_noise,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,5
180,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,3
181,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,5
182,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,3
183,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,5
184,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,3
185,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,5
186,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,3
187,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,5
188,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,3
189,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,5
190,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,3
191,no_noise,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,5
192,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,3
193,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,5
194,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,3
195,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,5
196,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,3
197,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,5
198,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,3
199,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,5
200,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,3
201,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,5
202,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,3
203,no_noise,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,5
204,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,3
205,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,5
206,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,3
207,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,5
208,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,3
209,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,5
210,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,3
211,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,5
212,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,3
213,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,5
214,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,3
215,no_noise,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,5
216,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,3
217,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,5
218,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,3
219,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,5
220,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,3
221,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,5
222,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,3
223,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,5
224,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,3
225,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,5
226,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,3
227,no_noise,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,5
228,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,3
229,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,5
230,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,3
231,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,5
232,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,3
233,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,5
234,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,3
235,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,5
236,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,3
237,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,5
238,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,3
239,no_noise,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,5
240,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,3
241,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,5
242,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,3
243,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,5
244,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,3
245,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,5
246,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,3
247,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,5
248,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,3
249,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,5
250,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,3
251,no_noise,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,5
252,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,3
253,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,5
254,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,3
255,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,5
256,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,3
257,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,5
258,no_noise,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1e-05,3
